"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-04-19",,"72",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-04-20",,"72","82","64"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-04-21",,"71","81","64"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-04-22",,"69","79","63"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-04-23",,"69",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-04-24",,"69","79","62"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-04-25",,"69","79","61"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-04-26",,"67",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-04-27",,"66","72","63"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-04-28",,"67","74","63"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-04-29",,"66","73","62"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-04-30",,"68",,"61"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-01",,"68","81","63"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-02",,"65","78","62"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-03","0.00","69",,"61"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-04",,"69","81",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-05",,"70",,"64"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-06",,"67",,"61"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-07",,"67","76","61"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-08",,"68","74",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-09",,"68",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-11",,"67","74",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-12",,"68","75",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-13",,"67",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-14",,"66",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-15",,"67","75",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-16",,"65","75","59"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-17",,"64","71",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-18","0.00","63","73","59"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-19","0.00","64","69","59"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-20",,"64","70","62"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-21",,"63",,"57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-22",,"63","72","59"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-23",,"64","68",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-24",,"62","70",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-25",,"61",,"53"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-26",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-27",,"64","70",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-28",,"63","72","60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-29",,"64","68","56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-30",,"63","72","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-05-31",,"64","71",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-01",,"62","72","53"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-02",,"65",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-03",,"63","73","54"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-04",,"63","70","55"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-05",,"65","72",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-06",,"64","73","55"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-07",,"64","73","60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-08",,"64","70","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-09",,"63","71","60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-10",,"63","70","60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-11",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-12",,"63","71","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-13",,"62","69",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-14",,"61","70","53"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-15",,"62","70",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-16",,"62","70","56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-17",,"64",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-18",,"63","73","53"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-19",,"64","72","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-20",,"62","70","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-21",,"62",,"61"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-22",,"62","70","59"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-23",,"62","68","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-24",,"61",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-25",,"62","69","59"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-26",,"62","69","60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-27",,"62","68","54"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-28",,"60","69","54"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-29",,"62",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-06-30",,"61","71","53"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-01",,"62","70","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-02",,"62","70","56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-03",,"62","69","60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-04",,"62",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-05",,"60","68","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-06","0.00","61",,"57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-07","0.00","62",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-08",,"62","70","59"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-09",,"62","69","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-10",,"63","68","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-11",,"61","70",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-12",,"62","68","59"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-13",,"61","71",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-14",,"61","67","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-15",,"59","68",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-16",,"59","66","56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-17",,"60","66","56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-18",,"61",,"56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-19",,"59","68",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-20",,"60",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-21",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-22",,"63","70","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-23",,"62","70",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-24",,"61",,"52"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-25",,"58","72","52"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-26",,"60","67","52"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-27",,"62","67","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-28",,"61","66","52"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-29",,"62","68","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-30",,"62","68","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-07-31",,"60","69","59"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-01","0.00","62",,"56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-02",,"63","71",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-03",,"61","68","56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-04",,"59",,"50"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-05",,"59","70","49"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-06",,"60","71","52"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-07",,"59","68","50"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-08",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-09",,"60","70","55"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-10","0.01","61","68","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-11","0.01","62",,"56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-12","0.00","61","69",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-13",,"60","70","56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-14",,"63",,"59"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-15",,"61","70","55"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-16",,"62",,"52"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-17",,"62",,"53"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-18",,"61","73","52"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-19",,"62","72","53"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-20",,"63","70","59"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-21",,"61","68","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-22","0.00","61","68","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-23","0.01","61","68","55"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-24","0.00","60","69",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-25",,"61","67","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-26",,"60",,"51"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-27",,"62",,"54"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-28",,"62","69",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-29",,"62","71","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-30",,"60","68","52"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-08-31",,"61","69","53"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-01",,"61",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-02",,"63","71","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-03",,"62","72",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-04",,"62","70","55"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-05",,"64",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-06",,"62","74","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-07",,"63","73","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-08",,"63","70","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-09",,"64","71",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-10",,"62","72","59"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-11",,"63","72","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-12",,"63","70","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-13","0.00","62","72",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-14","0.00","61",,"54"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-15",,"62","73","55"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-16",,"62","69","56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-17",,"63","69","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-18",,"62","71","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-19",,"61","72","55"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-20",,"62",,"55"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-21",,"62","72",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-22",,"62","72","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-23",,"61","72","55"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-24",,"60","69",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-25",,"61",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-26",,"62","72","52"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-27",,"61","72",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-28",,"60","72","52"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-29",,"61",,"50"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-09-30",,"63","73","53"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-01",,"61","73",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-02",,"61","68","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-03","0.03","62",,"54"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-04","0.00","61","74","55"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-05",,"62",,"57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-06",,"62","71","54"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-07",,"65","72","56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-08",,"63","74","55"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-09",,"62","68","54"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-10",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-11",,"62","71",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-12",,"64",,"55"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-13",,"63","73","56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-14",,"62","71","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-15",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-16","0.00","62","70","51"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-17",,"62","70","52"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-18",,"63",,"54"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-19",,"63","72",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-20",,"63","73","56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-21",,"63","74","56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-22",,"63","72","56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-23",,"63","71",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-24",,"65","72","60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-25",,"66","73","60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-26",,"65","73","60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-27",,"66","73","62"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-28","0.00","65","76","62"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-29",,"65","73","55"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-30",,"64","74","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-10-31",,"65","70","62"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-01",,"65",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-02",,"65",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-03",,"66","75","61"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-04",,"65","74",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-05",,"64","75","56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-06",,"63",,"56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-07","0.00","63","71","56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-08",,"64",,"55"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-09",,"65","75","56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-10",,"65","75","56"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-11",,"65","76",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-12",,"65","73",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-13",,"66","74","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-14",,"66",,"57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-15",,"65","76",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-16",,"65","77",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-17",,"65","75","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-18",,"65","76","59"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-19",,"66",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-20",,"67","77","59"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-21",,"67","79",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-22",,"67","79","61"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-23",,"67","76","61"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-24",,"66","75","59"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-25",,"66","72","61"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-26",,"66","75","60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-27",,"67","76","60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-28",,"67","78",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-29",,"67","76","60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-11-30",,"65","76","60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-01",,"66",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-02",,"67","76",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-03",,"67","76","59"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-04",,"66","76","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-05",,"66","76","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-06",,"66","74",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-07",,"65","76","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-08",,"67",,"63"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-09",,"68","77","61"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-10",,"67",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-11",,"67","77","60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-12",,"67","77","63"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-13","0.00","69",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-14",,"69","79",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-15",,"68","80","60"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-16",,"67","80","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-17",,"67","76","59"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-18",,"70",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-19",,"73","80","65"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-20",,"70","82","63"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-21",,"68","79","63"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-22",,"69",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-23",,"70",,"63"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-24",,"69",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-25",,"69","76",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-26",,"71",,
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-27",,"69","81",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-28",,"69",,"61"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-29",,"71","82",
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-30",,"72","81","64"
"PEM00084691","PISCO INTERNATIONAL, PE","2001-12-31",,"69","81","63"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-01",,"70","80",
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-02",,"71",,"63"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-03",,"69",,"65"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-04",,"69",,
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-05",,"69","79","65"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-06",,"70",,
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-07",,"70","80",
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-08",,"70","80",
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-09",,"70","81","63"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-10",,"72","81","63"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-11",,"70","82","63"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-12",,"70","78",
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-13",,"71",,"67"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-14",,"72","83","64"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-15",,"70","82",
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-16",,"70","81",
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-17",,"72","80","65"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-18",,"72","82","65"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-19",,"74","82","70"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-20",,"74","82","70"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-21",,"71",,"67"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-22",,"72","82","66"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-23",,"72","82",
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-24",,"70","80","64"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-25",,"72","81",
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-26",,"73","83",
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-27",,"72","83",
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-28",,"71","82","66"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-29",,"71","81","66"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-30",,"72",,"65"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-01-31",,"71",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-01",,"70","83","65"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-02",,"72",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-03",,"73",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-04",,"72","85",
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-05",,"74","82","70"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-06",,"77",,"72"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-07",,"77","90","71"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-08",,"78","89","71"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-09",,"77","88","70"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-10",,"75","89","67"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-11",,"74","89",
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-12",,"72","84","68"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-13",,"74",,"65"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-14",,"74","85","68"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-15",,"72","84","66"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-16",,"73","83","65"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-17",,"72","84","67"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-18",,"73","82","67"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-19",,"72","82","67"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-20",,"71","80","67"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-21",,"73",,"65"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-22",,"75",,"68"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-23",,"74","90","67"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-24",,"74","85","67"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-25",,"74","83","69"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-26",,"73","85","66"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-27",,"72","85","66"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-02-28",,"77",,"70"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-03-01",,"78","90","71"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-03-02",,"75","91","68"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-03-03",,"73","86","68"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-03-04",,"74",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-03-05",,"72","81",
"PEM00084691","PISCO INTERNATIONAL, PE","2002-03-06",,"75",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-03-07",,"75","90",
"PEM00084691","PISCO INTERNATIONAL, PE","2002-03-08",,"75","86","67"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-03-09",,"75","86","70"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-03-10",,"75","86","70"
"PEM00084691","PISCO INTERNATIONAL, PE","2002-03-11",,"74","88",
